Date,Open,Low,High,Close,Volume
2025-07-03 10:59:00,109790.67,109759.7,109790.67,109759.7,42317758.57777778
2025-07-03 11:00:00,109782.33,109782.33,109844.16,109799.32,42299167.28888889
2025-07-03 11:01:00,109807.28,109786.02,109837.49,109787.73,41920614.4
2025-07-03 11:02:00,109789.67,109747.11,109882.66,109882.66,41920614.4
2025-07-03 11:03:00,109856.73,109667.2,109856.73,109667.2,42215660.08888889
2025-07-03 11:04:00,109654.97,109511.26,109654.97,109533.43,42144298.666666664
2025-07-03 11:05:00,109523.48,109523.48,109583.8,109562.93,42144298.666666664
2025-07-03 11:06:00,109562.92,109486.16,109562.92,109486.16,41788947.91111111
2025-07-03 11:07:00,109445.63,109387.73,109450.48,109406.85,41788947.91111111
2025-07-03 11:08:00,109424.42,109402.51,109478.2,109426.85,41251882.666666664
2025-07-03 11:09:00,109429.83,109424.69,109471.1,109471.1,42047143.822222225
2025-07-03 11:10:00,109414.68,109414.68,109491.95,109448.89,41103104.0
2025-07-03 11:11:00,109469.22,109469.22,109556.69,109543.82,41306461.86666667
2025-07-03 11:12:00,109556.67,109515.5,109571.04,109540.0,41306461.86666667
2025-07-03 11:13:00,109540.0,109521.46,109563.29,109521.81,41316809.95555556
2025-07-03 11:14:00,109485.71,109461.0,109555.17,109521.41,41162925.51111111
2025-07-03 11:15:00,109521.41,109470.66,109540.83,109470.66,41162925.51111111
2025-07-03 11:16:00,109458.16,109447.64,109514.59,109514.59,41234133.333333336
2025-07-03 11:17:00,109502.18,109484.37,109527.97,109518.92,41170560.0
2025-07-03 11:18:00,109530.0,109512.15,109542.01,109542.0,41198839.46666667
2025-07-03 11:19:00,109554.25,109503.94,109572.06,109514.05,41195090.48888889
2025-07-03 11:20:00,109525.86,109387.51,109525.86,109400.0,41149340.44444445
2025-07-03 11:21:00,109399.99,109338.4,109400.0,109400.0,41149340.44444445
2025-07-03 11:22:00,109438.19,109428.42,109485.39,109485.39,41813905.06666667
2025-07-03 11:23:00,109488.12,109473.78,109530.37,109530.37,41813905.06666667
2025-07-03 11:24:00,109555.17,109555.17,109616.54,109584.47,41138204.44444445
2025-07-03 11:25:00,109604.25,109584.47,109689.73,109668.64,41133650.48888889
2025-07-03 11:26:00,109693.86,109600.15,109693.86,109620.47,41794121.95555556
2025-07-03 11:27:00,109608.44,109602.79,109620.3,109613.61,41075504.35555556
2025-07-03 11:28:00,109613.76,109608.45,109636.86,109611.12,41791115.37777778
2025-07-03 11:29:00,109623.05,109605.45,109634.26,109609.18,41098715.02222222
2025-07-03 11:30:00,109613.99,109588.94,109658.3,109658.3,41072924.44444445
2025-07-03 11:31:00,109634.1,109606.51,109682.1,109606.51,41072924.44444445
2025-07-03 11:32:00,109612.61,109553.96,109640.81,109562.08,40998886.4
2025-07-03 11:33:00,109583.38,109540.56,109612.02,109540.56,41014038.755555555
2025-07-03 11:34:00,109535.01,109443.25,109535.01,109443.25,41184668.44444445
2025-07-03 11:35:00,109195.32,109161.34,109302.01,109302.01,41810133.333333336
2025-07-03 11:36:00,109280.41,109280.41,109322.35,109290.1,41810133.333333336
2025-07-03 11:37:00,109301.72,109280.22,109355.18,109355.18,40947837.155555554
2025-07-03 11:38:00,109380.75,109380.75,109481.86,109469.33,40301348.97777778
